OBJECTID1,HUC_8,HUC_10,HUC_12,ACRES,HU_10_NAME,HU_12_NAME,Basin,DWQ_Basin,Population,Shape__Area,Shape__Length,POP_2010,POP_2000,AREA,POP_CHG_10_20,POP_CHG_00_10,lat,long
1714,3030002,303000207,30300020701,22356.65,Roberson Creek-Haw River,Dry Creek-Haw River,CPF,Cape Fear,5078,137813632.4,93626.92064,3395,2217,,1683,1178,36.094939,-79.3569372
1720,3030002,303000207,30300020704,15113.01,Roberson Creek-Haw River,Stinking Creek-Haw River,CPF,Cape Fear,1606,92930453.59,68543.17167,1352,1084,,254,268,36.094939,-79.3569372
621,3010203,301020307,30102030704,8405.85,Chowan River,Eastmost Swamp,CHO,Chowan,331,52222563.14,37019.8438,465,424,13.13414134,-134,41,36.0958936,-76.774047
1563,3030002,303000204,30300020401,29837.2,Back Creek-Haw River,Stony Creek-Lake Burlington,CPF,Cape Fear,2905,186099045,75028.7571,2927,2790,,-22,137,36.0959604,-79.4372512
1099,3010205,301020504,30102050405,11197.14,Yeopim River-Albemarle Sound,Holiday Island-Minzies Creek,PAS,Pasquotank,930,69515573.05,69583.13316,954,820,,-24,134,36.0977882,-76.3758528
1592,3030002,303000201,30300020105,27943.19,Reedy Fork,North Buffalo Creek,CPF,Cape Fear,105896,173601482.4,70624.49083,95035,90606,,10861,4429,36.1007986,-79.7567597
1255,3020101,302010101,30201010101,10978.33,Aycock Creek-Tar River,Cub Creek,TAR,Tar-Pamlico,922,68547061.64,43447.31475,903,907,,19,-4,36.1103682,-81.1499347
1054,3010107,301010703,30101070304,20844.91,Kehukee Swamp-Roanoke River,White Millpond-Kehukee Swamp,ROA,Roanoke,1674,129598959.4,60866.00764,2083,2550,32.5701729,-409,-467,36.1128348,-77.3532597
1200,3020101,302010107,30201010704,12136.37,Sandy Creek,Red Bud Creek,TAR,Tar-Pamlico,727,75412374.82,48130.2428,810,806,,-83,4,36.1200745,-78.0623293
1583,3030002,303000204,30300020408,19158.38,Back Creek-Haw River,Boyds Creek-Haw River,CPF,Cape Fear,37398,118987908.8,70500.55191,34032,32740,,3366,1292,36.1219279,-79.3648583
649,3010203,301020307,30102030701,14969.15,Chowan River,Mount Gould Landing-Chowan River,CHO,Chowan,569,93080884.26,47522.64631,574,589,23.38929402,-5,-15,36.1234916,-76.743004
263,3040102,304010202,30401020202,17536.28,Hunting Creek,Upper North Little Hunting Creek,YAD,Yadkin Pee Dee,1749,109032529.9,60960.76827,1931,1838,27.40043158,-182,93,36.1248126,-80.8986226
380,3040102,304010202,30401020203,17410.35,Hunting Creek,Lower North Little Hunting Creek,YAD,Yadkin Pee Dee,1847,108085395.2,52309.63203,1935,1938,27.20367494,-88,-3,36.1248126,-80.8986226
702,6010108,601010806,60101080603,16610.22,North Indian Creek-Nolichucky River,Martin Creek-Nolichucky River,FBR,French Broad,4,30979792.8,26838.73492,0,3,7.79871255,4,-3,36.1295749,-82.7761868
231,3040101,304010104,30401010401,11537.34,Roaring River-Yadkin River,Fishing Creek,YAD,Yadkin Pee Dee,2584,71757880.12,45380.24501,2797,2813,18.02709599,-213,-16,36.1326325,-81.0656355
1231,3020101,302010102,30201010201,30051.93,Tabbs Creek-Tar River,Fishing Creek,TAR,Tar-Pamlico,12037,187643715.6,74379.71687,11822,11276,,215,546,36.1326325,-81.0656355
1243,3020102,302010203,30201020301,33268.09,Upper Fishing Creek,Headwaters Fishing Creek,TAR,Tar-Pamlico,4992,208185782.3,70187.36501,5867,5009,,-875,858,36.1326325,-81.0656355
1250,3020102,302010203,30201020302,20744.86,Upper Fishing Creek,Possumquarter Creek-Fishing Creek,TAR,Tar-Pamlico,1570,129677789.7,56390.23154,1946,2110,,-376,-164,36.1326325,-81.0656355
1276,3020102,302010205,30201020504,23843.41,Middle Fishing Creek,Town of Bricks-Fishing Creek,TAR,Tar-Pamlico,1144,148196079.3,87548.50651,1391,1436,,-247,-45,36.1326325,-81.0656355
1297,3020102,302010203,30201020304,25383.39,Upper Fishing Creek,Crooked Swamp-Fishing Creek,TAR,Tar-Pamlico,1411,157978521,79175.76792,1549,1488,,-138,61,36.1326325,-81.0656355
1298,3020102,302010206,30201020606,17637.82,Lower Fishing Creek,Outlet Fishing Creek,TAR,Tar-Pamlico,402,109341377.9,84176.01771,439,520,,-37,-81,36.1326325,-81.0656355
1061,3010107,301010707,30101070705,16230.95,Headwaters Cashie River,Community of Francis Mill-Cashie River,ROA,Roanoke,490,100817022.4,57838.04657,615,639,25.36086581,-125,-24,36.1359903,-77.1080158
1016,3010107,301010704,30101070402,9979.8,Sweetwater Creek,Ready Branch,ROA,Roanoke,2247,61532427.48,37267.60587,2497,2400,15.59344418,-250,97,36.1404082,-81.3539823
1426,3020201,302020104,30202010401,18373.48,Upper Falls Lake,Upper Knap of Reeds Creek,NEU,Neuse,1073,114490294.9,53913.27196,953,945,,120,8,36.1410373,-78.7872861
1514,3020201,302020104,30202010402,12044.79,Upper Falls Lake,Lower Knap of Reeds Creek,NEU,Neuse,9572,74899663.35,48984.2329,9728,8163,,-156,1565,36.1410373,-78.7872861
1143,3010205,301020504,30102050402,8552.19,Yeopim River-Albemarle Sound,Bethel Creek,PAS,Pasquotank,261,53168916.36,39180.82986,263,210,,-2,53,36.1428887,-76.5314771
1077,3010107,301010707,30101070703,17973.19,Headwaters Cashie River,Connaritsa Swamp,ROA,Roanoke,368,111824976.6,59128.21561,448,463,28.08310478,-80,-15,36.1433957,-77.0737081
1010,3010107,301010705,30101070503,13378.5,Conoho Creek-Roanoke River,Coniott Creek-Roanoke River,ROA,Roanoke,215,82836777.5,56026.61189,256,270,20.90390215,-41,-14,36.1442401,-77.1588948
1043,3010107,301010703,30101070301,20198.07,Kehukee Swamp-Roanoke River,Sandy Run-Roanoke River,ROA,Roanoke,192,125805898.3,65638.94592,317,329,31.55947629,-125,-12,36.1442401,-77.1588948
1075,3010107,301010703,30101070302,14359.39,Kehukee Swamp-Roanoke River,Flag Run Gut-Roanoke River,ROA,Roanoke,210,89290950.18,51852.08083,286,286,22.43655368,-76,0,36.1442401,-77.1588948
1082,3010107,301010701,30101070103,18052.85,Quankey Creek-Roanoke River,Arthurs Creek-Roanoke River,ROA,Roanoke,4889,113151164.4,58115.8963,5261,5600,,-372,-339,36.1442401,-77.1588948
294,3040101,304010103,30401010302,11039.55,Reddies River-Yadkin River,Town of Wilkesboro-Yadkin River,YAD,Yadkin Pee Dee,5876,68669298.45,46211.11341,5892,5414,17.24929538,-16,478,36.1459649,-81.1606401
661,3010203,301020307,30102030702,15042.95,Chowan River,Bennett Millpond-Rockyhock Creek,CHO,Chowan,1286,93610074.32,57714.38264,1410,1278,23.50461167,-124,132,36.1463969,-76.6622072
1131,3010205,301020505,30102050504,14714.92,Little River,Big Flatty Creek,PAS,Pasquotank,495,91524260.13,54369.47938,485,384,,10,101,36.1482458,-76.1348892
269,3040101,304010111,30401011103,30077.83,Deep Creek,South Deep Creek-Deep Creek,YAD,Yadkin Pee Dee,5468,186820594.6,81228.63382,5820,5186,46.99660403,-352,634,36.148728,-80.6825254
308,3040101,304010111,30401011101,21137.41,Deep Creek,Headwaters South Deep Creek,YAD,Yadkin Pee Dee,2822,131495893.1,56880.82795,3130,3008,33.02720869,-308,122,36.148728,-80.6825254
1203,3020101,302010103,30201010303,21155.95,Lynch Creek-Tar River,Bear Swamp Creek-Tar River,TAR,Tar-Pamlico,4152,131505346.9,73757.7383,4237,3874,,-85,363,36.1508956,-78.296014
1500,3020201,302020103,30202010301,17113.88,Eno River,Lake Orange-Eno River,NEU,Neuse,2336,106493042,53690.52803,2354,2032,,-18,322,36.1515081,-79.1499146
239,3040101,304010111,30401011102,28548.87,Deep Creek,North Deep Creek,YAD,Yadkin Pee Dee,7362,177670653.3,75625.5995,7266,7130,44.60760542,96,136,36.1521388,-80.6492851
711,6010103,601010302,60101030202,26077.62,Elk River,Lower Elk River,WAT,Watauga,429,40495824.65,36961.61222,462,409,10.15806813,-33,53,36.155751,-81.8927394
742,6010103,601010302,60101030201,26842.29,Elk River,Upper Elk River,WAT,Watauga,4745,166963680.9,69164.75383,4671,4413,41.94108404,74,258,36.155751,-81.8927394
234,3040101,304010112,30401011202,17564.85,Forbush Creek-Yadkin River,Forbush Creek,YAD,Yadkin Pee Dee,2927,109295321.4,58045.47944,2903,2651,27.44508382,24,252,36.1575973,-80.5674261
1266,3020102,302010205,30201020502,25476.18,Middle Fishing Creek,Bellamy Lake-Rocky Swamp,TAR,Tar-Pamlico,820,158807570.5,88278.96553,1027,1082,,-207,-55,36.1576837,-77.7577251
255,3040101,304010103,30401010305,22238.95,Reddies River-Yadkin River,Reddies River,YAD,Yadkin Pee Dee,8376,138547101.5,65678.80489,8593,8169,34.74836226,-217,424,36.1600571,-81.1554539
1314,3020201,302020101,30202010104,26422.86,Flat River,Lake Michie-Flat River,NEU,Neuse,3025,164495342.6,88548.38792,3040,2908,,-15,132,36.1603909,-78.8403878
1058,3010107,301010707,30101070701,8737.62,Headwaters Cashie River,Wahtom Swamp,ROA,Roanoke,169,54386693.66,39194.28656,184,248,13.65252501,-15,-64,36.1619282,-77.1456385
171,3030007,303000701,30300070102,12408.91,Goshen Swamp,Bear Swamp,CPF,Cape Fear,587,75142085.43,41028.55647,802,639,19.38892879,-215,163,36.1622346,-76.5598586
811,3040203,304020304,30402030402,18155.87,Bear Swamp-Lumber River,Bear Swamp,LBR,Lumber,8678,108953582.6,71511.94271,9049,7145,28.36854222,-371,1904,36.1622346,-76.5598586
1309,3020102,302010202,30201020204,28720.3,Little Fishing Creek,Bear Swamp,TAR,Tar-Pamlico,1164,179547370.3,81111.6087,1420,1359,,-256,61,36.1622346,-76.5598586
1232,3020102,302010206,30201020602,7921.94,Lower Fishing Creek,Town of Dawson Crossroads,TAR,Tar-Pamlico,139,49294374.66,41015.21849,192,234,,-53,-42,36.163766,-77.5238615
1557,3030002,303000204,30300020406,9236.13,Back Creek-Haw River,Quaker Creek-Quaker Creek Reservoir,CPF,Cape Fear,1323,57473655.39,41783.2565,1393,1421,,-70,-28,36.166098,-79.310679
1581,3030002,303000201,30300020108,14424.96,Reedy Fork,City of Ossipee-Reedy Fork,CPF,Cape Fear,2461,89799433.21,57034.91464,2375,2352,,86,23,36.1682873,-79.5137163
292,3040101,304010101,30401010104,32341.17,Headwaters Yadkin River,Elk Creek,YAD,Yadkin Pee Dee,1678,201146649.6,95871.71498,1697,1484,50.53308488,-19,213,36.1684,-81.5432566
248,3040101,304010112,30401011201,16915.19,Forbush Creek-Yadkin River,Logan Creek,YAD,Yadkin Pee Dee,2466,105282985.4,55240.83999,2436,2440,26.42998502,30,-4,36.1726769,-80.5382797
1709,3030002,303000201,30300020103,22332.91,Reedy Fork,Reedy Fork-Lake Townsend,CPF,Cape Fear,32542,138993543.3,60060.51757,30102,21539,,2440,8563,36.1729633,-79.8275725
1730,3030002,303000201,30300020102,23258.26,Reedy Fork,Reedy Fork-Lake Brandt,CPF,Cape Fear,49439,144583574.4,57441.7006,47443,38481,,1996,8962,36.1729633,-79.8275725
1479,3020201,302020102,30202010202,25041.33,Little River,South Fork Little River,NEU,Neuse,3876,155792724.8,81653.69035,3696,3568,,180,128,36.1768093,-79.0362063
593,3010104,301010405,30101040501,10257.67,Hyco Lake,Reedy Fork,ROA,Roanoke,464,64194860.46,53054.64844,411,430,16.02761472,53,-19,36.1800269,-79.5883923
1603,3030002,303000201,30300020107,17541.6,Reedy Fork,Smith Branch-Reedy Fork,CPF,Cape Fear,9198,109192561.1,57319.90263,7208,5833,,1990,1375,36.1800269,-79.5883923
1694,3030002,303000201,30300020101,21459.22,Reedy Fork,Headwaters Reedy Fork,CPF,Cape Fear,15734,133475263.3,61652.93495,13507,9834,,2227,3673,36.1800269,-79.5883923
1555,3030002,303000202,30300020207,13017.7,Headwaters Haw River,Town of Altamahaw-Haw River,CPF,Cape Fear,2312,81130098.52,51414.58984,2237,1876,,75,361,36.1843016,-79.5072461
739,6010103,601010303,60101030303,19145,Watauga Lake-Watauga River,Dutch Creek-Watauga River,WAT,Watauga,5221,119230910,65569.52007,4964,3579,29.91406664,257,1385,36.1879164,-81.7954438
1166,3010205,301020503,30102050303,33078.97,Perquimmans River,Town of Hertford-Upper Perquimmans River,PAS,Pasquotank,2417,206360174.7,82495.34213,2569,2308,,-152,261,36.1901579,-76.4660519
330,3040101,304010102,30401010204,23252.63,W Kerr Scott Reservoir-Yadkin River,South Prong Lewis Fork,YAD,Yadkin Pee Dee,1001,144800971.7,65578.38093,1053,917,36.33223213,-52,136,36.1916752,-81.3948875
1154,3010205,301020505,30102050503,29053.24,Little River,Symonds Creek-Lower Little River,PAS,Pasquotank,2624,180761946.2,80257.15843,2491,2066,,133,425,36.1926583,-76.2313221
752,6010103,601010303,60101030305,41109.63,Watauga Lake-Watauga River,Beech Creek-Watauga River,WAT,Watauga,2582,160689123.9,65371.67255,2475,2347,40.27753468,107,128,36.1941825,-81.734942
578,3010203,301020303,30102030302,13425.18,Ahoskie Creek,Wildcat Swamp-Loosing Swamp,CHO,Chowan,299,83517028.14,42714.89669,325,379,20.976835,-26,-54,36.1943756,-76.9801469
1469,3020201,302020102,30202010201,21034.54,Little River,North Fork Little River,NEU,Neuse,2316,130983406.6,80788.54335,2150,1930,,166,220,36.1956429,-79.0249036
1264,3020101,302010103,30201010302,22587.81,Lynch Creek-Tar River,Lynch Creek,TAR,Tar-Pamlico,3598,140704330.2,60805.393,3875,3035,,-277,840,36.199424,-78.3614615
1160,3010205,301020503,30102050304,37057.81,Perquimmans River,Sutton Creek-Middle Perquimmans River,PAS,Pasquotank,3587,230823751.3,90941.42109,3901,3534,,-314,367,36.2009293,-76.3904965
644,3010203,301020306,30102030605,12962.16,Holiday Island-Chowan River,Town of Colerain-Chowan River,CHO,Chowan,1115,80757019.32,43185.82056,1263,1069,20.25337974,-148,194,36.201268,-76.7685616
249,3040101,304010112,30401011203,33925.35,Forbush Creek-Yadkin River,Turner Creek-Yadkin River,YAD,Yadkin Pee Dee,11458,210604609.8,80349.86047,10480,9701,53.00836406,978,779,36.2023597,-80.6770787
1071,3020202,302020203,30202020303,11135.85,Mosley Creek-Neuse River,Yadkin Branch-Neuse River,NEU,Neuse,14127,67738868.74,50105.25143,15811,18091,17.39976993,-1684,-2280,36.2023597,-80.6770787
559,3010203,301020304,30102030402,10915.29,Wiccacon River,Barbeque Swamp,CHO,Chowan,476,67991253.88,53361.84538,543,592,17.05514563,-67,-49,36.203562,-76.8836249
1126,3010205,301020504,30102050406,63241.03,Yeopim River-Albemarle Sound,Perquimmans River-Albemarle Sound,PAS,Pasquotank,0,392072585.2,90088.8155,0,0,,0,0,36.2061136,-76.4099532
1158,3010205,301020503,30102050305,27089.33,Perquimmans River,Lower Perquimmans River,PAS,Pasquotank,918,168371271.7,67143.25994,937,890,,-19,47,36.2061136,-76.4099532
323,3040101,304010104,30401010406,10413.63,Roaring River-Yadkin River,Roaring River,YAD,Yadkin Pee Dee,2002,64916911.63,39992.66304,2108,1967,16.2712909,-106,141,36.206522,-81.0036885
261,3040101,304010102,30401010202,24224,W Kerr Scott Reservoir-Yadkin River,Stony Fork,YAD,Yadkin Pee Dee,1247,150704639,79813.61897,1420,1132,37.84999731,-173,288,36.2112401,-81.4859348
1241,3020101,302010107,30201010702,9656.87,Sandy Creek,Devils Cradle Creek,TAR,Tar-Pamlico,1079,60154152.25,42603.35179,1213,1173,,-134,40,36.2151143,-78.2718039
646,3010203,301020304,30102030403,11914.3,Wiccacon River,Chinkapin Swamp,CHO,Chowan,647,74198744.01,54987.67772,732,857,18.61609468,-85,-125,36.2162464,-76.8201911
1180,3010205,301020503,30102050302,18727.37,Perquimmans River,Goodwin Creek,PAS,Pasquotank,665,116633393.8,56119.87181,742,693,,-77,49,36.2175062,-76.5517105
1654,3010103,301010303,30101030303,25203.14,Belews Lake-Dan River,Belews Creek-Belews Lake,ROA,Roanoke,16794,156916124.6,61104.04271,16119,14391,,675,1728,36.2182892,-80.0758425
989,3010107,301010702,30101070205,10566.39,Conoconnara Swamp-Roanoke River,Looking Glass Run,ROA,Roanoke,124,65834228.29,43921.41848,130,206,16.50998983,-6,-76,36.2207701,-77.4443771
253,3040101,304010106,30401010606,9831.6,Elkin Creek-Yadkin River,Sandyberry Creek-Yadkin River,YAD,Yadkin Pee Dee,5318,61271113.48,38529.14939,5077,5077,15.36187931,241,0,36.223845,-80.8239373
336,3040103,304010302,30401030201,15828.63,Abbotts Creek,Brushy Fork,YAD,Yadkin Pee Dee,8752,97997300.33,52677.03656,7811,6625,24.73224185,941,1186,36.2257645,-81.7239979
422,3040105,304010507,30401050701,27058.52,Lower Rocky River,Goose Creek,YAD,Yadkin Pee Dee,19657,164171673.7,62760.4425,17623,11239,42.2789428,2034,6384,36.2282145,-76.0279797
1334,3020104,302010401,30201040108,9568.08,Chocowinity Bay-Pamlico River,Goose Creek,TAR,Tar-Pamlico,742,58557905.14,38170.42644,693,592,,49,101,36.2282145,-76.0279797
1386,3020104,302010407,30201040701,33998.31,Pamlico River,Campbell Creek-Goose Creek,TAR,Tar-Pamlico,239,206918535.9,64556.2293,295,349,,-56,-54,36.2282145,-76.0279797
1515,3020204,302020405,30202040501,23793.22,Cherry Point-Neuse River,Goose Creek,NEU,Neuse,1321,144223256,66137.58917,1351,1251,,-30,100,36.2282145,-76.0279797
583,3010203,301020303,30102030301,24783.5,Ahoskie Creek,Town of Aulander-Upper Ahoskie Creek,CHO,Chowan,1558,154542956.3,68984.93561,1835,1722,38.72422491,-277,113,36.2296004,-77.1141282
1118,3010205,301020513,30102051306,60383.45,Currituck Sound,Dowdy Bay-Currituck Sound,PAS,Pasquotank,9646,375770093.4,104112.6814,8634,6947,,1012,1687,36.2302517,-75.8563004
647,3010203,301020306,30102030604,13681.96,Holiday Island-Chowan River,Dillard Millpond-Indian Creek,CHO,Chowan,1180,85310070.35,53349.65315,1248,1202,21.37806276,-68,46,36.2303191,-76.6705084
1119,3010205,301020507,30102050707,15575.58,Pasquotank River,Newbegun Creek,PAS,Pasquotank,3088,97041061.97,52162.68866,3209,2176,,-121,1033,36.2341039,-76.1914133
1300,3020102,302010204,30201020404,24690.35,Beech Swamp,Burnt Coat Swamp-Beech Swamp,TAR,Tar-Pamlico,1853,153871725.6,70754.64121,2249,2477,,-396,-228,36.2350455,-77.730885
1307,3020102,302010203,30201020303,31234.63,Upper Fishing Creek,Maple Branch-Fishing Creek,TAR,Tar-Pamlico,1015,194911714.3,69680.4457,1166,1151,,-151,15,36.2357168,-78.0509236
281,3040101,304010102,30401010205,22417.3,W Kerr Scott Reservoir-Yadkin River,North Prong Lewis Fork,YAD,Yadkin Pee Dee,1817,139678222.5,70729.81035,1829,1580,35.02702719,-12,249,36.2377796,-81.3619204
1060,3010107,301010702,30101070203,23387.82,Conoconnara Swamp-Roanoke River,Headwaters Conoconnara Swamp,ROA,Roanoke,575,145824222.3,62448.543,782,641,36.54346687,-207,141,36.2384939,-77.5644477
1089,3010107,301010702,30101070204,12247.17,Conoconnara Swamp-Roanoke River,Outlet Conoconnara Swamp,ROA,Roanoke,713,76407092.28,53645.28744,991,810,,-278,181,36.2384939,-77.5644477
1155,3010205,301020505,30102050502,29982.2,Little River,Rabbit Corner-Middle Little River,PAS,Pasquotank,5062,186970356.3,74511.08503,5342,4083,,-280,1259,36.244046,-76.3218812
1019,3010107,301010702,30101070206,21826.65,Conoconnara Swamp-Roanoke River,Bridgers Creek-Roanoke River,ROA,Roanoke,1027,136187173.5,100707.3911,1192,1484,34.10414149,-165,-292,36.2463687,-77.3574541
1268,3020101,302010102,30201010203,26083.63,Tabbs Creek-Tar River,Tabbs Creek,TAR,Tar-Pamlico,4039,162697031.8,95924.69068,4245,3411,,-206,834,36.2490967,-78.4922298
1283,3020102,302010201,30201020102,9051.39,Shocco Creek,Little Shocco Creek,TAR,Tar-Pamlico,512,56436728.04,38308.57228,587,618,,-75,-31,36.2506891,-78.1792309
1667,3010102,301010208,30101020803,23363.22,Grassy Creek-John H Kerr Reservoir,Beech Creek-Johnson Creek,ROA,Roanoke,942,101774846.5,51331.22166,924,788,,18,136,36.2576242,-81.9006707
594,3010203,301020303,30102030303,26639.06,Ahoskie Creek,Stony Creek,CHO,Chowan,1571,165909704.2,72413.5319,1859,1604,41.62355202,-288,255,36.2587465,-79.4200226
1210,3020101,302010105,30201010503,10518.89,Stony Creek,Upper Stony Creek,TAR,Tar-Pamlico,5329,65148639.43,51830.87521,5474,4606,,-145,868,36.2587465,-79.4200226
1286,3020101,302010105,30201010504,8561.32,Stony Creek,Lower Stony Creek,TAR,Tar-Pamlico,8780,53027464.07,38505.0918,8596,8040,,184,556,36.2587465,-79.4200226
570,3010104,301010405,30101040504,17530.41,Hyco Lake,Middle South Hyco Creek,ROA,Roanoke,1212,109575259.8,54609.82522,1236,1090,27.39127312,-24,146,36.2627391,-79.1633169
624,3010104,301010405,30101040505,15958.91,Hyco Lake,Lower South Hyco Creek,ROA,Roanoke,1521,99925115.18,58018.38496,1598,1527,24.93578785,-77,71,36.2627391,-79.1633169
568,3010203,301020303,30102030306,12500.29,Ahoskie Creek,Lower Ahoskie Creek,CHO,Chowan,1855,77984766.99,46065.78014,2269,2354,19.53170162,-414,-85,36.2628259,-77.211744
254,3040101,304010106,30401010601,11467.72,Elkin Creek-Yadkin River,Big Bugaboo Creek,YAD,Yadkin Pee Dee,1297,71538896.83,41828.52155,1356,1076,17.91830773,-59,280,36.2630216,-80.9732885
289,3040101,304010103,30401010303,19168.07,Reddies River-Yadkin River,Middle Fork Reddies River-South Fork Reddies River,YAD,Yadkin Pee Dee,695,119649481.1,63449.85345,833,700,29.95011377,-138,133,36.2645125,-81.3220551
1201,3020102,302010201,30201020101,11383.76,Shocco Creek,Upper Shocco Creek,TAR,Tar-Pamlico,1242,71100581.47,39142.20517,1352,1227,,-110,125,36.2687595,-78.170616
1204,3020102,302010201,30201020103,15528.49,Shocco Creek,Middle Shocco Creek,TAR,Tar-Pamlico,628,96912435.02,53647.71159,765,659,,-137,106,36.2687595,-78.170616
1281,3020102,302010201,30201020104,17839.74,Shocco Creek,Lower Shocco Creek,TAR,Tar-Pamlico,740,111126413,56423.39269,822,819,,-82,3,36.2687595,-78.170616
599,3010203,301020306,30102030603,20398.74,Holiday Island-Chowan River,Holiday Island-Chowan River,CHO,Chowan,611,127314626.5,73595.6067,755,837,31.87302,-144,-82,36.2704217,-76.8027886
650,3010203,301020302,30102030206,19777.54,Sarem Creek-Chowan River,Sarem Creek-Chowan River,CHO,Chowan,1305,123702747.2,74970.67293,1582,1866,30.90239935,-277,-284,36.2704217,-76.8027886
278,3040101,304010106,30401010603,8216.94,Elkin Creek-Yadkin River,Little Elkin Creek,YAD,Yadkin Pee Dee,1474,51267167.03,40278.32728,1630,1565,12.8389681,-156,65,36.2734702,-80.9283688
1672,3010103,301010302,30101030201,17753.56,Town Fork Creek,Headwaters Town Fork Creek,ROA,Roanoke,4565,110854300.4,62107.78148,4684,4494,,-119,190,36.2828499,-80.1874474
1681,3010103,301010303,30101030302,17072.53,Belews Lake-Dan River,Town Fork Creek-Dan River,ROA,Roanoke,2055,106753790.3,59005.48723,2265,2098,,-210,167,36.2828499,-80.1874474
1727,3010103,301010302,30101030204,14348.92,Town Fork Creek,Lick Creek-Lower Town Fork Creek,ROA,Roanoke,3451,89486746.65,52465.38571,3574,3392,,-123,182,36.2828499,-80.1874474
1323,3020201,302020101,30202010102,36181.5,Flat River,South Flat River,NEU,Neuse,5615,225694214.7,76694.24437,5365,4167,,250,1198,36.2833808,-79.0842694
571,3010203,301020303,30102030304,20182.93,Ahoskie Creek,Town of Ahoskie-Middle Ahoskie Creek,CHO,Chowan,4293,125909638.6,56577.73919,4516,4084,31.53583181,-223,432,36.2856661,-77.0024664
901,3050105,305010503,30501050306,7531.96,Headwaters Broad River,Lower Cove Creek,BRD,Broad,761,46029724.63,38396.23541,665,539,11.76868591,96,126,36.2869944,-81.7684273
260,3040101,304010110,30401011005,18870.47,Little Yadkin River-Yadkin River,Little Yadkin River,YAD,Yadkin Pee Dee,10706,117774664.3,51986.90986,11107,9862,29.4851035,-401,1245,36.287792,-80.4242988
1248,3020101,302010102,30201010202,19371.5,Tabbs Creek-Tar River,Ruin Creek,TAR,Tar-Pamlico,7616,120932526.7,55469.28194,7611,7265,,5,346,36.2881479,-78.4695097
1716,5050001,505000102,50500010202,23548.95,South Fork New River,Meat Camp Creek-South Fork New River,NEW,New,4971,146918651.4,61275.68045,5080,3962,,-109,1118,36.290136,-81.6582865
1662,3010103,301010302,30101030202,22483.85,Town Fork Creek,Neatman Creek-Upper Town Fork Creek,ROA,Roanoke,6109,140321050.3,90915.74654,6484,6071,,-375,413,36.2939041,-80.243281
1111,3010205,301020507,30102050706,33441.62,Pasquotank River,Elizabeth City-Pasquotank River,PAS,Pasquotank,25386,208864975.8,74377.24508,25815,22440,,-429,3375,36.2946008,-76.2510461
1661,5050001,505000102,50500010205,22388.86,South Fork New River,Pine Swamp-South Fork New River,NEW,New,2659,139725053.5,64740.08854,2709,2071,,-50,638,36.2949528,-81.4828198
1699,3010103,301010302,30101030203,31923.92,Town Fork Creek,Town of Walnut Cove-Middle Town Fork Creek,ROA,Roanoke,6787,199191156.5,78327.50249,7199,7324,,-412,-125,36.2955553,-80.1417048
1319,3020201,302020101,30202010101,25704.11,Flat River,North Flat River,NEU,Neuse,7888,160583825.7,75557.26823,7936,6688,,-48,1248,36.3002887,-78.9627519
673,6010103,601010303,60101030302,22293.49,Watauga Lake-Watauga River,Cove Creek,WAT,Watauga,4778,139093869.3,67436.0299,5089,4401,34.82440284,-311,688,36.3034459,-81.7568253
874,3050105,305010501,30501050103,25471.27,Upper Green River,Cove Creek-Green River,BRD,Broad,4379,154974239.4,79615.27191,4192,3494,39.79886306,187,698,36.3034459,-81.7568253
995,3050105,305010503,30501050305,27450.02,Headwaters Broad River,Upper Cove Creek,BRD,Broad,1663,168149113.5,68516.83907,1663,1495,42.89066152,0,168,36.3034459,-81.7568253
1125,3010205,301020507,30102050708,37758.24,Pasquotank River,Raymond Creek-Pasquotank River,PAS,Pasquotank,4814,235518876.8,85147.95353,4329,3709,,485,620,36.304911,-76.2187525
1149,3010205,301020507,30102050704,32427.45,Pasquotank River,Shipyard Landing-Pasquotank River,PAS,Pasquotank,3278,202975067,71432.74317,3047,2843,,231,204,36.304911,-76.2187525
1169,3010205,301020507,30102050709,12327.89,Pasquotank River,Pasquotank River,PAS,Pasquotank,358,76735388.1,43326.79612,401,308,,-43,93,36.304911,-76.2187525
614,3010203,301020303,30102030305,11052.3,Ahoskie Creek,Montgomerys Millpond-Bear Swamp,CHO,Chowan,2486,69031351.05,42627.53513,2971,2809,17.26922165,-485,162,36.3053318,-76.9317163
1575,3030002,303000202,30300020205,8327.53,Headwaters Haw River,Little Troublesome Creek,CPF,Cape Fear,8916,52012739.4,42804.46409,8650,8110,,266,540,36.3079984,-79.6487965
1659,3010103,301010303,30101030304,20905.26,Belews Lake-Dan River,Belews Lake,ROA,Roanoke,5042,130383466.9,80015.76205,4546,4252,,496,294,36.308756,-80.0339312
616,3010204,301020408,30102040806,30980.65,Potecasi Creek,Cutawhiskie Creek,CHO,Chowan,1394,193488799.3,90082.86519,1722,1775,48.40726298,-328,-53,36.3175444,-77.1714671
1258,3020101,302010101,30201010104,14454.96,Aycock Creek-Tar River,North Fork Tar River,TAR,Tar-Pamlico,1018,90336159.62,43986.52832,1172,1061,,-154,111,36.3193798,-78.6753253
639,3010204,301020408,30102040803,17054.81,Potecasi Creek,Headwaters Urahaw Swamp,CHO,Chowan,624,106514042.1,57630.51783,865,928,26.64813334,-241,-63,36.3206951,-77.3008074
