X,Y,OBJECTID,EPAID,SITENAME,SITEADDR,SITECITY,SITECOUNTY,LATITUDE,LONGITUDE,source,GEOLOC_COD,STATUS,PRO_CONTAC,PHONE,EMAIL,NFA_RESTRI,Update_Dat,Doc_Link
-79.94684253,36.3757643100001,3780,NONCD0000536,Madison Landfill,Old Covered Bridge Rd,Madison,Rockingham,36.37576431,-79.94684253,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000536*%22}
-79.85176978,36.5076008500001,3781,NONCD0000535,Hopkins Garbage Dump,338 Barnes Rd,Eden,Rockingham,36.50760085,-79.85176978,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000535*%22}
-80.43722409,35.6726519700001,3782,NONCD0000541,East Spencer Dump,brown street (aka south boundary st.),East Spencer,Rowan,35.67265197,-80.43722409,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000541*%22}
-80.6040768299999,35.5664874600001,3783,NONCD0000539,Landis Waste Disposal Area,950 Kimball road,china grove,Rowan,35.56648746,-80.60407683,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000539*%22}
-80.47219158,35.6508418000001,3784,NONCD0000763,I-85 LANDFILL,reamer circle,Salisbury,Rowan,35.6508418,-80.47219158,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000763*%22}
-80.49599814,35.67862332,3785,NONCD0000543,Salisbury Landfill,1920 Old Wilkesboro Road,Salisbury,Rowan,35.67862332,-80.49599814,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000543*%22}
-80.4261959199999,35.7126624000001,3786,NONCD0000542,Spencer Land Disposal Area,Sowers Ferry Rd.,Spencer,Rowan,35.7126624,-80.42619592,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000542*%22}
-81.83221221,35.2754751200001,3787,NONCD0000788,Arrowood Dump,470 Old Henrietta Rd.,Forest City,Rutherford,35.27547512,-81.83221221,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000788*%22}
-81.76814318,35.2340854400001,3788,NONCD0000755,Cliffside Refuse Disposal,US Highway 221-A,Cliffside,Rutherford,35.23408544,-81.76814318,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000755*%22}
-81.8681721,35.33629526,3789,NONCD0000664,Horn Open Dump,184 West Trade St.,Forest City,Rutherford,35.33629526,-81.8681721,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000664*%22}
-81.83801479,35.3327581300001,3790,NONCD0000107,Forest City Dump #2,140/152 US 74 Business,Forest City,Rutherford,35.33275813,-81.83801479,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000107*%22}
-81.91469527,35.37904967,3791,NONCD0000022,Spindale Refuse Disposal,1060 Old Ball Park Rd.,Spindale,Rutherford,35.37904967,-81.91469527,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000022*%22}
-81.7579545299999,35.24058576,3792,NONCD0000548,Hawkins Refuse Disposal,Cliffside Street,Forest City,Rutherford,35.24058576,-81.75795453,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000548*%22}
-81.8411752599999,35.32714687,3793,NONCD0000554,Forest City Dump #1,Riverside Dr.,Forest City,Rutherford,35.32714687,-81.84117526,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000554*%22}
-81.80472431,35.27083063,3794,NONCD0000553,Haynes Refuse Dump,474 Avondale Landfill Rd.,Forest City,Rutherford,35.27083063,-81.80472431,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000553*%22}
-81.80064992,35.2888801400001,3795,NONCD0000549,Hendricks Dump,Brooklyn Rd.,Forest City,Rutherford,35.28888014,-81.80064992,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000549*%22}
-81.84920062,35.3017974700001,3796,NONCD0000551,Alexander Mills Dump,US Highway 221-A,Forest City,Rutherford,35.30179747,-81.84920062,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000551*%22}
-78.58413044,35.2702904400001,3797,NONCD0000351,Dunn Refuse Disposal,US HWY 421,DUNN,SAMPSON,35.27029044,-78.58413044,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000351*%22}
-78.34906954,35.13891764,3798,NCD981031693,Keener Landfill,10 TANGELWOOD LANE,CLINTON,Sampson,35.13891764,-78.34906954,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD981031693*%22}
-78.23723373,35.1899104,3799,NONCD0000704,SAMPSON CO LDFL (SUTTONTOWN),Preacher Henry Road (SR 1730),SUTTONTOWN,SAMPSON,35.1899104,-78.23723373,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000704*%22}
-78.49688274,34.99691678,3800,NONCD0000557,Salemburg Dump,BUBBA GUMP LANE,SALEMBURG,Sampson,34.99691678,-78.49688274,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000557*%22}
-78.3759330299999,34.76778175,3801,NONCD0000562,Garland Dump,SR 1133,GARLAND,Sampson,34.76778175,-78.37593303,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000562*%22}
-78.52112049,34.9083074800001,3802,NONCD0000561,Roseboro Dump,NC 242,ROSEBORO,Sampson,34.90830748,-78.52112049,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000561*%22}
-78.6308331399999,35.0017913400001,3803,NONCD0000560,Autryville ldfl,SR 1233,AUTRYVILLE,Sampson,35.00179134,-78.63083314,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000560*%22}
-78.34841134,35.00291343,3804,NONCD0000558,Clinton Dump,ROYAL LANE,CLINTON,Sampson,35.00291343,-78.34841134,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000558*%22}
-78.3223718099999,34.7845848100001,3805,NONCD0000706,SAMPSON CO LDFL (CARTERS BRIDGE),SR 1134,GARLAND,SAMPSON,34.78458481,-78.32237181,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000706*%22}
-78.4891365,35.2125119,3806,NONCD0000700,SAMPSON CO LDFL (SPIVEYS CORNER),Hudsontown Road (SR 1634),SPIVEYS CORNER,SAMPSON,35.2125119,-78.4891365,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000700*%22}
-78.25443395,34.9098825,3807,NONCD0000701,SAMPSON CO LDFL (MT GILEAD),US 421,MT GILEAD,SAMPSON,34.9098825,-78.25443395,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000701*%22}
-78.33316196,34.85373758,3808,NONCD0000702,SAMPSON CO LDFL (INGOLD),EZZELL ROAD (SR 1142),INGOLD,SAMPSON,34.85373758,-78.33316196,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000702*%22}
-78.22554729,34.6632047300001,3809,NONCD0000703,SAMPSON CO LDFL (IVANHOE),IVANHOE ROAD (SR 1100),IVANHOE,SAMPSON,34.66320473,-78.22554729,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000703*%22}
-79.50970763,34.70568352,3810,NONCD0000563,Scotland County Comm. Dump,12281 Barnes Bridge Rd.,Laurinburg,Scotland,34.70568352,-79.50970763,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000563*%22}
-79.63596108,34.7850737000001,3811,NONCD0000564,Gibson Refuse Dump,Hunsucker Rd.,Gibson,Scotland,34.7850737,-79.63596108,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000564*%22}
-79.45093128,34.7667703400001,3812,NONCD0000565,Laurinburg Dump,Hall St.,Laurinburg,Scotland,34.76677034,-79.45093128,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000565*%22}
-79.42924493,34.75403923,3813,NONCD0000804,Scotland County Sanitary Landfill,Highland Road,Laurinburg,SCOTLAND,34.75403923,-79.42924493,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000804*%22}
-80.4564,35.2173000000001,3814,NONCD0000567,Stanfield Dump,SR 1147,STANFIELD,Stanly,35.2173,-80.4564,UNKNOWN,31,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000567*%22}
-80.2149083799999,35.3364162300001,3815,NONCD0000751,CITY OF ALBEMARLE DUMP,Coble Avenue,ALBEMARLE,STANLY,35.33641623,-80.21490838,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000751*%22}
-80.26972854,35.4666900300001,3816,NONCD0000566,Richfield Dump,State Street,RICHFIELD,Stanly,35.46669003,-80.26972854,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000566*%22}
-80.3652966,35.2357082300001,3817,NONCD0000569,Oakboro Dump,12566 Greene Road,OAKBORO,Stanly,35.23570823,-80.3652966,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000569*%22}
-80.1118226299999,35.19716657,3818,NONCD0000570,Norwood Dump,HWY 52,NORWOOD,Stanly,35.19716657,-80.11182263,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000570*%22}
-80.2530025899999,35.2118245400001,3819,NONCD0000568,Aquadale Dump,12423 Old Aquadale Road,AQUADALE,Stanly,35.21182454,-80.25300259,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000568*%22}
-80.35441646,36.2906535400001,3820,NONCD0000572,Kings Dump,Brown Rd. (SR 1128),King,Stokes,36.29065354,-80.35441646,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000572*%22}
-80.4342437299999,36.3221995600001,3821,NONCD0000576,Gordon's Dump,1290 Perch Rd. (SR 1147),Pinnacle,Stokes,36.32219956,-80.43424373,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000576*%22}
-80.11952934,36.27112348,3822,NONCD0000752,Monroe Craig LF,Bray Rd.,Walnut Cove,Stokes,36.27112348,-80.11952934,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000752*%22}
-80.193591,36.4160370000001,3823,NONCD0000575,Danbury Dump,Sheppard Mill Rd.,Danbury,Stokes,36.416037,-80.193591,,12,Investigation,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000575*%22}
-80.85880995,36.27968171,3824,NONCD0000581,Elkin Landfill,Benge Drive,ELKIN,Surry,36.27968171,-80.85880995,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000581*%22}
-80.6315685499999,36.5122343900001,3825,NONCD0000580,Garbage Service Dump,Pine Terrrace Drive,MT AIRY,Surry,36.51223439,-80.63156855,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000580*%22}
-80.59498768,36.5017200300001,3826,NONCD0000584,Mt. Airy Dump,City View Drive,MT AIRY,Surry,36.50172003,-80.59498768,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000584*%22}
-80.78909435,36.2583303500001,3827,NONCD0000586,Weyerhaeuser LF,184 Gentry Road,ELKIN,Surry,36.25833035,-80.78909435,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000586*%22}
-80.59944058,36.4765102000001,3828,NONCD0000597,Wastewater Treatment Road Landfill,Wastewater Treatment Road,Mount Airy,SURRY,36.4765102,-80.59944058,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000597*%22}
-80.8492579799999,36.24288083,3829,NONCD0000809,two bridges lf,Standard St.,elkin,SURRY,36.24288083,-80.84925798,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000809*%22}
-80.8069222299999,36.53208726,3830,NONCD0000579,Beaulah Comm. Dump,124 Paula Lane,Lowgap,Surry,36.53208726,-80.80692223,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000579*%22}
-83.47672404,35.4247439000001,3831,NONCD0000588,Swain County Dump,BUCKNER BRANCH RD,BRYSON CITY,Swain,35.4247439,-83.47672404,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000588*%22}
-82.9173780199999,35.12410601,3832,NONCD0000592,Lake Toxaway Dump,Catatoga Resort Community,Lake Toxaway,Transylvania,35.12410601,-82.91737802,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000592*%22}
-82.85153882,35.1315645,3833,NONCD0000590,Rosman Dump,Old Hwy. 64,Rosman,Transylvania,35.1315645,-82.85153882,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000590*%22}
-76.24919192,35.92193,3834,NONCD0000595,Columbia Dump,Howard Street,Columbia,Tyrrell,35.92193,-76.24919192,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000595*%22}
-76.3147203299999,35.9000915600001,3835,NONCD0000596,Scuppernong Comm. Dump,Chapel Hill Road (SR 1114),Scuppernong,Tyrrell,35.90009156,-76.31472033,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000596*%22}
-80.46102309,35.03698323,3836,NCD980503163,Union County LF,Austin Chaney Rd.,Monroe,Union,35.03698323,-80.46102309,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD980503163*%22}
-80.34850783,34.9763097700001,3837,NONCD0000600,Marshville Dump,Hasty Rd. (SR 1901),Marsheville,Union,34.97630977,-80.34850783,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000600*%22}
-78.4068369999999,36.339115,3838,NONCD0000814,Ramsey Street Dump,terminus of Ramsey Street,Henderson,VANCE,36.339115,-78.406837,,11,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000814*%22}
-78.62801877,35.80258078,3839,NONCD0000685,OLD RALEIGH LF #2,1401 CAPITAL BLVD,RALEIGH,WAKE,35.80258078,-78.62801877,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000685*%22}
-78.5464540299999,35.8791252300001,3840,NONCD0000669,Bentley woods site,SR 2006 OR PERRY CREEK RD,RALEIGH,wake,35.87912523,-78.54645403,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000669*%22}
-78.65346348,35.7465737700001,3841,NONCD0000668,South Saunders St Dump,2603 Saunders & 601 Carolina Pines,RALEIGH,wake,35.74657377,-78.65346348,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000668*%22}
-78.61277768,35.80832894,3842,NONCD0000690,Old Raleigh LF #7,2226 Capital Blvd.,Raleigh,Wake,35.80832894,-78.61277768,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000690*%22}
-78.5403838999999,35.6846357800001,3843,NONCD0000667,"we  buffaloe, jr private dump",US-70,GARNER,wake,35.68463578,-78.5403839,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000667*%22}
-78.62934498,35.8222250200001,3844,NONCD0000693,OLD RALEIGH LF #10,211 Six Forks Rd,RALEIGH,WAKE,35.82222502,-78.62934498,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000693*%22}
-78.53172431,35.75493672,3845,NONCD0000694,OLD RALEIGH LF #12,SHIRLEY ST,RALEIGH,WAKE,35.75493672,-78.53172431,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000694*%22}
